id_temps,id_station,id_region,temperature_max,temperature_moy,temperature_min,humidite_moyenne,precipitations_jour,wind_speed_max,radiation_solaire,idhc_30j,jours_sans_pluie,score_risque,niveau_stress_hydrique,flag_alerte_temperature,qualite_donnee,source_donnee
146,4,2,24.9,19.9,14.9,62.3,0.0,27.4,370.4,49.4,5,34.5,Modéré,False,Excellente,Simulation DW
146,5,2,25.8,20.8,15.8,52.8,0.0,17.5,201.9,14.5,11,28.5,Modéré,False,Bonne,Simulation DW
146,6,2,25.6,20.6,15.6,61.2,0.0,1.0,221.2,8.9,9,23.8,Normal,False,Excellente,Simulation DW
146,7,3,19.0,14.0,9.0,73.2,0.0,3.2,188.0,20.6,6,14.2,Normal,False,Bonne,Simulation DW
146,8,3,26.8,21.8,16.8,7.8,0.0,12.2,253.1,63.6,9,48.1,Modéré,False,Moyenne,Simulation DW
146,9,3,24.9,19.9,14.9,53.5,0.0,6.3,351.5,49.2,6,35.4,Modéré,False,Excellente,Simulation DW
146,10,4,20.5,15.5,10.5,84.7,0.0,11.1,391.3,43.0,9,27.2,Modéré,False,Bonne,Simulation DW
146,11,4,24.6,19.6,14.6,63.8,0.0,5.7,393.5,45.5,11,38.5,Modéré,False,Excellente,Simulation DW
146,12,4,24.2,19.2,14.2,80.2,0.0,33.5,499.7,21.8,7,24.2,Normal,False,Moyenne,Simulation DW
146,13,5,23.8,18.8,13.8,62.0,0.0,12.6,171.9,42.6,12,36.6,Modéré,False,Excellente,Simulation DW
146,14,5,22.5,17.5,12.5,29.9,0.0,7.5,487.0,22.1,6,19.8,Normal,False,Bonne,Simulation DW
146,15,5,17.8,12.8,7.8,43.3,0.0,26.2,273.2,31.6,8,20.6,Normal,False,Excellente,Simulation DW
147,1,1,22.8,17.8,12.8,54.6,6.6,41.0,430.0,50.5,7,32.7,Modéré,False,Excellente,Simulation DW
147,2,1,24.6,19.6,14.6,43.8,0.0,11.8,428.3,58.9,3,35.7,Modéré,False,Bonne,Simulation DW
147,3,1,28.1,23.1,18.1,46.1,2.4,4.7,184.0,37.6,6,37.2,Modéré,False,Excellente,Simulation DW
147,4,2,24.1,19.1,14.1,59.8,0.0,6.4,294.2,5.0,9,19.2,Normal,False,Bonne,Simulation DW
147,5,2,22.8,17.8,12.8,53.1,2.9,8.9,120.8,32.9,7,25.9,Modéré,False,Bonne,Simulation DW
147,6,2,27.4,22.4,17.4,59.1,0.0,4.9,233.7,42.8,5,36.9,Modéré,False,Bonne,Simulation DW
147,7,3,25.5,20.5,15.5,54.5,0.0,2.6,291.7,39.9,6,32.9,Modéré,False,Excellente,Simulation DW
147,8,3,22.1,17.1,12.1,58.8,0.0,25.1,167.5,71.4,9,41.8,Modéré,False,Excellente,Simulation DW
147,9,3,25.5,20.5,15.5,56.6,0.0,7.3,304.6,32.9,9,33.1,Modéré,False,Excellente,Simulation DW
147,10,4,26.9,21.9,16.9,56.5,0.0,2.4,193.8,39.6,7,36.6,Modéré,False,Excellente,Simulation DW
147,11,4,27.0,22.0,17.0,40.8,0.0,14.8,359.0,6.0,9,25.4,Modéré,False,Excellente,Simulation DW
147,12,4,27.9,22.9,17.9,42.0,0.0,1.3,361.7,24.4,9,34.6,Modéré,False,Excellente,Simulation DW
147,13,5,23.7,18.7,13.7,59.6,16.4,18.4,294.6,52.7,5,33.5,Modéré,False,Moyenne,Simulation DW
147,14,5,28.8,23.8,18.8,29.2,0.0,5.8,402.3,5.0,8,27.6,Modéré,False,Excellente,Simulation DW
147,15,5,21.6,16.6,11.6,50.9,0.0,10.0,184.3,36.3,8,25.6,Modéré,False,Excellente,Simulation DW
148,1,1,24.5,19.5,14.5,75.5,24.5,2.6,319.8,51.2,8,37.5,Modéré,False,Excellente,Simulation DW
148,2,1,25.3,20.3,15.3,56.2,0.0,2.2,129.0,28.5,3,25.0,Modéré,False,Excellente,Simulation DW
148,3,1,27.5,22.5,17.5,53.3,0.0,11.7,495.7,33.5,10,38.4,Modéré,False,Excellente,Simulation DW
148,4,2,25.4,20.4,15.4,41.4,0.2,9.4,494.4,19.5,5,23.7,Normal,False,Excellente,Simulation DW
148,5,2,21.2,16.2,11.2,59.2,1.7,10.3,306.5,34.6,5,21.2,Normal,False,Excellente,Simulation DW
148,6,2,26.6,21.6,16.6,42.2,40.3,6.4,107.2,12.5,2,20.1,Normal,False,Excellente,Simulation DW
148,7,3,27.1,22.1,17.1,35.6,0.0,18.2,298.3,49.1,9,42.9,Modéré,False,Excellente,Simulation DW
148,8,3,25.3,20.3,15.3,85.9,0.0,15.0,477.2,38.8,11,37.1,Modéré,False,Bonne,Simulation DW
148,9,3,24.9,19.9,14.9,41.5,0.0,6.5,258.2,30.3,6,28.0,Modéré,False,Excellente,Simulation DW
148,10,4,25.5,20.5,15.5,80.6,0.0,2.3,430.4,37.3,6,32.0,Modéré,False,Excellente,Simulation DW
148,11,4,28.0,23.0,18.0,49.9,0.0,49.2,262.7,43.4,4,37.4,Modéré,False,Bonne,Simulation DW
148,12,4,24.2,19.2,14.2,76.5,0.0,2.3,387.7,11.7,11,24.0,Normal,False,Excellente,Simulation DW
148,13,5,27.0,22.0,17.0,42.9,0.0,12.8,268.6,17.3,11,32.0,Modéré,False,Bonne,Simulation DW
148,14,5,22.3,17.3,12.3,59.6,13.4,14.0,209.8,26.8,5,20.3,Normal,False,Bonne,Simulation DW
148,15,5,20.3,15.3,10.3,59.6,1.9,10.2,184.4,35.1,6,20.7,Normal,False,Excellente,Simulation DW
149,1,1,26.3,21.3,16.3,52.0,0.0,8.9,365.1,28.4,2,25.9,Modéré,False,Excellente,Simulation DW
149,2,1,23.9,18.9,13.9,51.4,0.0,3.0,463.8,52.3,10,38.7,Modéré,False,Excellente,Simulation DW
149,3,1,22.9,17.9,12.9,42.7,0.0,14.7,264.8,22.0,3,17.6,Normal,False,Excellente,Simulation DW
149,4,2,23.4,18.4,13.4,48.6,0.0,8.9,419.2,41.5,8,31.4,Modéré,False,Excellente,Simulation DW
149,5,2,24.5,19.5,14.5,33.7,0.0,6.2,481.9,38.2,4,28.2,Modéré,False,Excellente,Simulation DW
149,6,2,25.2,20.2,15.2,29.5,0.0,5.0,163.5,53.0,9,40.7,Modéré,False,Excellente,Simulation DW
149,7,3,27.4,22.4,17.4,50.2,0.0,18.2,213.7,16.0,9,30.1,Modéré,False,Excellente,Simulation DW
149,8,3,19.8,14.8,9.8,61.2,0.0,9.2,466.4,34.2,2,15.7,Normal,False,Excellente,Simulation DW
149,9,3,28.9,23.9,18.9,78.3,0.0,15.2,365.4,32.9,6,37.0,Modéré,False,Excellente,Simulation DW
149,10,4,24.8,19.8,14.8,28.2,0.0,6.4,461.7,18.8,6,23.0,Normal,False,Excellente,Simulation DW
149,11,4,24.6,19.6,14.6,69.0,0.0,10.8,278.4,30.1,6,27.2,Modéré,False,Excellente,Simulation DW
149,12,4,23.5,18.5,13.5,58.8,0.0,1.9,423.3,18.8,3,17.5,Normal,False,Excellente,Simulation DW
149,13,5,28.3,23.3,18.3,65.8,0.0,5.5,106.8,5.8,6,24.9,Normal,False,Excellente,Simulation DW
149,14,5,30.8,25.8,20.8,42.7,0.0,3.1,481.3,24.4,4,35.3,Modéré,False,Excellente,Simulation DW
149,15,5,26.9,21.9,16.9,40.5,2.0,4.8,112.3,43.2,8,39.0,Modéré,False,Bonne,Simulation DW
150,1,1,26.6,21.6,16.6,27.2,0.0,20.4,213.9,47.2,11,43.0,Modéré,False,Excellente,Simulation DW
150,2,1,23.0,18.0,13.0,69.9,0.0,1.3,487.0,25.7,10,26.4,Modéré,False,Bonne,Simulation DW
150,3,1,22.0,17.0,12.0,47.3,0.0,7.6,482.2,35.4,6,24.1,Normal,False,Excellente,Simulation DW
150,4,2,23.9,18.9,13.9,66.0,0.0,23.8,398.4,27.2,7,25.6,Modéré,False,Excellente,Simulation DW
150,5,2,26.5,21.5,16.5,55.8,0.0,9.5,185.8,44.8,3,33.8,Modéré,False,Excellente,Simulation DW
150,6,2,28.3,23.3,18.3,47.7,0.0,4.1,193.3,32.1,9,38.5,Modéré,False,Excellente,Simulation DW
150,7,3,25.9,20.9,15.9,55.6,0.0,4.4,131.7,59.1,6,41.3,Modéré,False,Excellente,Simulation DW
150,8,3,25.0,20.0,15.0,58.9,0.0,2.5,396.8,33.0,14,37.2,Modéré,False,Excellente,Simulation DW
150,9,3,28.8,23.8,18.8,23.2,0.0,6.3,106.9,25.8,12,39.9,Modéré,False,Excellente,Simulation DW
150,10,4,25.4,20.4,15.4,49.5,5.7,0.0,445.1,30.6,5,28.1,Modéré,False,Excellente,Simulation DW
150,11,4,20.5,15.5,10.5,40.6,7.6,1.1,180.8,18.5,6,14.3,Normal,False,Excellente,Simulation DW
150,12,4,23.2,18.2,13.2,51.9,0.0,8.0,191.7,28.9,5,23.0,Normal,False,Bonne,Simulation DW
150,13,5,23.8,18.8,13.8,37.6,0.0,12.9,124.4,44.1,6,31.3,Modéré,False,Excellente,Simulation DW
150,14,5,26.4,21.4,16.4,49.3,1.0,20.3,174.7,35.6,7,34.1,Modéré,False,Excellente,Simulation DW
150,15,5,25.5,20.5,15.5,86.4,0.3,0.3,390.7,61.1,13,48.4,Modéré,False,Excellente,Simulation DW
151,1,1,27.3,22.3,17.3,55.8,0.0,5.8,243.6,42.9,3,34.7,Modéré,False,Excellente,Simulation DW
151,2,1,26.0,21.0,16.0,40.8,0.0,1.9,447.3,59.0,8,43.6,Modéré,False,Excellente,Simulation DW
151,3,1,25.3,20.3,15.3,52.4,6.3,3.9,213.1,47.3,4,33.4,Modéré,False,Bonne,Simulation DW
151,4,2,30.9,25.9,20.9,51.4,0.0,6.1,398.5,4.5,4,27.6,Modéré,False,Bonne,Simulation DW
151,5,2,29.8,24.8,19.8,61.7,0.0,2.5,322.4,39.2,12,47.3,Modéré,False,Excellente,Simulation DW
151,6,2,20.2,15.2,10.2,77.2,0.0,1.0,100.1,8.4,7,10.8,Normal,False,Excellente,Simulation DW
151,7,3,26.1,21.1,16.1,49.2,0.0,6.2,257.8,38.4,3,30.5,Modéré,False,Bonne,Simulation DW
151,8,3,25.4,20.4,15.4,50.2,0.0,8.3,128.2,42.4,9,36.7,Modéré,False,Bonne,Simulation DW
151,9,3,28.2,23.2,18.2,35.7,0.0,24.9,436.1,60.9,8,48.7,Modéré,False,Excellente,Simulation DW
151,10,4,26.6,21.6,16.6,41.4,0.0,5.3,432.2,30.9,7,32.6,Modéré,False,Excellente,Simulation DW
151,11,4,27.5,22.5,17.5,53.6,4.4,17.2,115.5,20.3,10,33.1,Modéré,False,Excellente,Simulation DW
151,12,4,21.4,16.4,11.4,31.1,0.0,37.9,427.9,22.0,13,24.7,Normal,False,Bonne,Simulation DW
151,13,5,23.6,18.6,13.6,40.1,0.0,13.9,324.1,41.4,6,29.7,Modéré,False,Moyenne,Simulation DW
151,14,5,21.4,16.4,11.4,60.0,0.0,19.7,254.4,24.2,5,17.4,Normal,False,Moyenne,Simulation DW
151,15,5,32.6,27.6,22.6,74.0,0.0,4.8,154.6,31.9,8,45.9,Modéré,False,Excellente,Simulation DW
152,1,1,25.7,20.7,15.7,29.9,0.0,12.6,343.7,59.7,14,49.3,Modéré,False,Bonne,Simulation DW
152,2,1,27.7,22.7,17.7,68.8,0.0,20.6,215.0,23.8,9,33.9,Modéré,False,Excellente,Simulation DW
152,3,1,25.6,20.6,15.6,60.0,0.0,11.0,335.9,39.2,2,28.9,Modéré,False,Excellente,Simulation DW
152,4,2,24.1,19.1,14.1,64.8,0.0,1.6,199.3,18.0,6,21.4,Normal,False,Bonne,Simulation DW
152,5,2,30.3,25.3,20.3,42.5,9.5,4.2,192.8,9.5,7,31.3,Modéré,False,Excellente,Simulation DW
152,6,2,28.8,23.8,18.8,14.7,0.0,3.0,353.8,29.2,9,38.3,Modéré,False,Excellente,Simulation DW
152,7,3,25.7,20.7,15.7,44.9,0.0,2.4,208.4,41.0,5,32.8,Modéré,False,Excellente,Simulation DW
152,8,3,27.6,22.6,17.6,60.4,0.0,5.5,336.4,53.2,7,43.6,Modéré,False,Excellente,Simulation DW
152,9,3,24.1,19.1,14.1,49.5,0.3,1.4,151.6,43.1,9,34.4,Modéré,False,Excellente,Simulation DW
152,10,4,20.2,15.2,10.2,43.5,0.0,0.9,107.2,35.1,9,23.3,Normal,False,Excellente,Simulation DW
152,11,4,30.8,25.8,20.8,32.4,18.9,1.4,465.3,24.2,7,38.4,Modéré,False,Excellente,Simulation DW
152,12,4,26.1,21.1,16.1,61.2,0.0,0.3,390.1,29.3,3,26.9,Modéré,False,Moyenne,Simulation DW
152,13,5,26.1,21.1,16.1,46.6,0.0,1.1,106.2,45.0,5,35.2,Modéré,False,Excellente,Simulation DW
152,14,5,25.9,20.9,15.9,28.4,0.0,7.7,301.1,25.9,8,30.2,Modéré,False,Excellente,Simulation DW
152,15,5,25.9,20.9,15.9,44.6,0.0,18.6,349.6,26.6,6,28.4,Modéré,False,Excellente,Simulation DW
153,1,1,29.2,24.2,19.2,47.4,0.0,1.1,197.9,59.4,8,50.1,Élevé,False,Excellente,Simulation DW
153,2,1,36.8,31.8,26.8,19.8,0.0,2.8,168.9,63.3,8,66.9,Élevé,False,Excellente,Simulation DW
153,3,1,32.0,27.0,22.0,45.5,0.0,19.3,112.8,70.4,7,59.1,Élevé,False,Moyenne,Simulation DW
153,4,2,31.3,26.3,21.3,29.2,0.0,0.6,247.1,39.7,5,43.5,Modéré,False,Excellente,Simulation DW
153,5,2,32.0,27.0,22.0,41.5,0.0,0.3,374.1,53.9,3,48.6,Modéré,False,Bonne,Simulation DW
153,6,2,33.2,28.2,23.2,30.0,0.0,13.0,202.3,35.7,8,48.7,Modéré,False,Excellente,Simulation DW
153,7,3,33.7,28.7,23.7,52.3,0.0,1.7,286.3,5.5,6,35.7,Modéré,False,Excellente,Simulation DW
153,8,3,32.3,27.3,22.3,48.3,0.0,39.1,170.2,48.3,7,50.9,Élevé,False,Excellente,Simulation DW
153,9,3,30.1,25.1,20.1,62.5,0.0,15.1,129.4,13.1,9,34.5,Modéré,False,Excellente,Simulation DW
153,10,4,38.7,33.7,28.7,67.1,0.0,4.0,164.5,15.4,11,54.6,Élevé,False,Bonne,Simulation DW
153,11,4,33.4,28.4,23.4,42.8,0.0,6.4,459.5,33.9,11,51.4,Élevé,False,Bonne,Simulation DW
153,12,4,35.0,30.0,25.0,27.0,0.0,12.2,409.2,32.6,4,47.1,Modéré,False,Excellente,Simulation DW
153,13,5,30.1,25.1,20.1,44.9,0.0,10.3,214.8,6.8,7,29.9,Modéré,False,Excellente,Simulation DW
153,14,5,36.0,31.0,26.0,45.7,0.0,13.7,364.1,6.8,6,40.8,Modéré,False,Excellente,Simulation DW
153,15,5,31.1,26.1,21.1,41.6,0.0,14.3,397.6,23.4,5,36.6,Modéré,False,Excellente,Simulation DW
154,1,1,28.3,23.3,18.3,22.8,0.0,5.4,347.3,40.7,9,41.9,Modéré,False,Bonne,Simulation DW
154,2,1,32.0,27.0,22.0,67.0,0.0,2.5,179.4,26.8,8,42.6,Modéré,False,Bonne,Simulation DW
154,3,1,29.2,24.2,19.2,34.3,0.0,5.7,256.6,19.4,6,32.2,Modéré,False,Excellente,Simulation DW
154,4,2,31.2,26.2,21.2,64.2,0.0,7.6,399.4,42.7,9,48.5,Modéré,False,Excellente,Simulation DW
154,5,2,31.4,26.4,21.4,33.7,0.0,0.3,133.5,18.3,4,34.2,Modéré,False,Excellente,Simulation DW
154,6,2,27.8,22.8,17.8,48.2,0.0,2.8,259.7,29.1,7,34.3,Modéré,False,Excellente,Simulation DW
154,7,3,34.6,29.6,24.6,68.5,8.4,2.6,165.2,53.8,6,56.6,Élevé,False,Bonne,Simulation DW
154,8,3,32.3,27.3,22.3,20.0,0.0,0.4,492.1,46.6,5,48.3,Modéré,False,Excellente,Simulation DW
154,9,3,32.6,27.6,22.6,41.3,0.0,20.0,118.8,28.8,6,42.7,Modéré,False,Excellente,Simulation DW
154,10,4,35.6,30.6,25.6,50.0,0.0,2.6,419.3,25.7,6,47.5,Modéré,False,Bonne,Simulation DW
154,11,4,31.7,26.7,21.7,22.6,2.1,8.4,135.4,58.6,7,53.8,Élevé,False,Excellente,Simulation DW
154,12,4,39.3,34.3,29.3,57.5,0.0,26.5,347.2,45.2,10,66.6,Élevé,False,Excellente,Simulation DW
154,13,5,37.9,32.9,27.9,36.0,0.0,13.7,326.9,14.0,5,46.3,Modéré,False,Excellente,Simulation DW
154,14,5,32.0,27.0,22.0,20.1,0.0,9.7,227.6,37.4,6,44.9,Modéré,False,Excellente,Simulation DW
154,15,5,35.4,30.4,25.4,46.2,0.0,0.9,411.0,28.5,7,49.1,Modéré,False,Excellente,Simulation DW
155,1,1,30.5,25.5,20.5,86.0,0.0,46.2,494.0,29.8,11,43.9,Modéré,False,Excellente,Simulation DW
155,2,1,34.5,29.5,24.5,54.6,4.0,4.8,388.5,37.8,7,51.1,Élevé,False,Excellente,Simulation DW
155,3,1,30.0,25.0,20.0,68.7,0.0,7.3,251.7,33.4,6,39.3,Modéré,False,Bonne,Simulation DW
155,4,2,36.3,31.3,26.3,34.2,0.0,4.6,142.3,18.9,11,51.2,Élevé,False,Moyenne,Simulation DW
155,5,2,35.3,30.3,25.3,32.6,0.0,1.2,391.8,29.1,10,52.3,Élevé,False,Excellente,Simulation DW
155,6,2,28.6,23.6,18.6,52.5,0.0,2.2,106.5,33.6,13,43.6,Modéré,False,Excellente,Simulation DW
155,7,3,34.7,29.7,24.7,58.8,0.0,9.4,195.5,25.5,8,47.6,Modéré,False,Excellente,Simulation DW
155,8,3,34.2,29.2,24.2,36.2,0.0,22.9,469.4,41.9,9,54.2,Élevé,False,Excellente,Simulation DW
155,9,3,33.6,28.6,23.6,45.7,0.0,10.1,384.3,36.2,5,46.6,Modéré,False,Bonne,Simulation DW
155,10,4,33.0,28.0,23.0,31.6,0.0,20.2,314.2,5.6,8,36.3,Modéré,False,Excellente,Simulation DW
155,11,4,39.7,34.7,29.7,70.3,0.0,0.2,135.9,35.1,13,66.5,Élevé,False,Excellente,Simulation DW
155,12,4,37.4,32.4,27.4,45.2,0.0,1.9,389.6,50.0,6,60.8,Élevé,False,Excellente,Simulation DW
155,13,5,33.6,28.6,23.6,38.3,0.0,14.5,229.3,35.7,7,48.4,Modéré,False,Excellente,Simulation DW
155,14,5,28.7,23.7,18.7,33.3,0.0,0.7,452.0,3.8,6,24.9,Normal,False,Excellente,Simulation DW
155,15,5,34.5,29.5,24.5,34.0,0.0,7.7,197.4,25.0,9,48.1,Modéré,False,Excellente,Simulation DW
156,1,1,32.3,27.3,22.3,63.0,0.0,24.8,150.1,36.4,12,51.2,Élevé,False,Moyenne,Simulation DW
156,2,1,29.6,24.6,19.6,68.5,0.0,3.8,285.1,58.8,13,55.8,Élevé,False,Excellente,Simulation DW
156,3,1,31.6,26.6,21.6,55.0,0.0,19.9,438.5,28.1,3,37.4,Modéré,False,Excellente,Simulation DW
156,4,2,33.6,28.6,23.6,62.9,6.9,10.0,365.7,27.2,11,49.1,Modéré,False,Excellente,Simulation DW
156,5,2,32.9,27.9,22.9,40.7,0.0,12.3,463.5,60.8,7,57.1,Élevé,False,Excellente,Simulation DW
156,6,2,35.1,30.1,25.1,56.1,0.0,18.0,383.4,19.7,7,45.2,Modéré,False,Excellente,Simulation DW
156,7,3,34.0,29.0,24.0,66.7,0.0,14.6,208.6,55.1,6,56.1,Élevé,False,Excellente,Simulation DW
156,8,3,33.7,28.7,23.7,38.3,0.0,4.0,437.4,43.2,12,56.8,Élevé,False,Excellente,Simulation DW
156,9,3,34.8,29.8,24.8,48.4,0.0,0.1,221.4,26.0,10,49.9,Modéré,False,Excellente,Simulation DW
156,10,4,39.2,34.2,29.2,62.0,0.0,7.1,263.4,50.4,6,64.7,Élevé,False,Bonne,Simulation DW
156,11,4,33.3,28.3,23.3,67.2,0.0,9.0,482.7,6.6,3,32.3,Modéré,False,Bonne,Simulation DW
156,12,4,32.3,27.3,22.3,50.0,0.0,2.6,101.1,24.2,11,45.3,Modéré,False,Excellente,Simulation DW
156,13,5,34.5,29.5,24.5,62.7,0.0,2.2,156.7,8.9,7,39.6,Modéré,False,Excellente,Simulation DW
156,14,5,24.4,19.4,14.4,18.4,0.0,20.1,229.4,45.6,10,37.0,Modéré,False,Excellente,Simulation DW
156,15,5,34.3,29.3,24.3,43.2,0.0,6.5,154.0,28.2,16,55.9,Élevé,False,Bonne,Simulation DW
157,1,1,33.5,28.5,23.5,50.2,0.0,6.4,220.8,54.6,5,53.9,Élevé,False,Excellente,Simulation DW
157,2,1,36.6,31.6,26.6,37.9,0.0,1.4,351.1,53.1,8,62.5,Élevé,False,Excellente,Simulation DW
157,3,1,28.6,23.6,18.6,45.3,0.0,4.2,430.6,51.3,5,42.8,Modéré,False,Excellente,Simulation DW
157,4,2,29.6,24.6,19.6,63.4,0.0,39.8,219.9,54.2,6,46.9,Modéré,False,Excellente,Simulation DW
157,5,2,37.0,32.0,27.0,76.6,0.0,2.0,222.0,40.8,4,54.4,Élevé,False,Excellente,Simulation DW
157,6,2,28.0,23.0,18.0,55.9,0.0,5.5,435.3,34.6,12,41.8,Modéré,False,Bonne,Simulation DW
157,7,3,34.9,29.9,24.9,51.3,0.0,11.5,134.2,23.0,11,50.1,Élevé,False,Bonne,Simulation DW
157,8,3,27.3,22.3,17.3,57.9,0.0,6.4,360.9,47.0,6,39.4,Modéré,False,Excellente,Simulation DW
157,9,3,33.3,28.3,23.3,32.6,0.0,8.1,197.3,15.5,6,38.8,Modéré,False,Bonne,Simulation DW
157,10,4,33.7,28.7,23.7,43.4,0.0,3.8,302.2,22.3,8,44.3,Modéré,False,Excellente,Simulation DW
157,11,4,35.1,30.1,25.1,18.8,0.0,33.2,168.5,41.2,2,48.7,Modéré,False,Bonne,Simulation DW
157,12,4,36.0,31.0,26.0,67.8,0.0,1.2,478.0,37.7,7,54.1,Élevé,False,Excellente,Simulation DW
157,13,5,31.1,26.1,21.1,42.6,0.0,8.7,380.5,31.4,7,41.8,Modéré,False,Excellente,Simulation DW
157,14,5,27.6,22.6,17.6,65.3,0.0,7.4,409.6,36.0,7,36.6,Modéré,False,Bonne,Simulation DW
157,15,5,32.6,27.6,22.6,35.2,0.0,6.6,184.1,55.8,6,53.6,Élevé,False,Excellente,Simulation DW
158,1,1,33.8,28.8,23.8,23.5,0.0,22.2,394.8,13.6,2,35.1,Modéré,False,Excellente,Simulation DW
158,2,1,32.9,27.9,22.9,65.2,0.0,5.6,389.1,39.8,6,47.6,Modéré,False,Excellente,Simulation DW
158,3,1,32.5,27.5,22.5,46.9,0.0,1.6,173.6,60.7,5,54.2,Élevé,False,Excellente,Simulation DW
158,4,2,29.8,24.8,19.8,49.5,0.0,0.1,205.5,0.7,7,26.9,Modéré,False,Excellente,Simulation DW
158,5,2,35.9,30.9,25.9,46.6,0.0,3.1,118.0,40.3,7,54.8,Élevé,False,Excellente,Simulation DW
158,6,2,30.0,25.0,20.0,35.5,0.0,0.1,387.8,8.9,10,33.5,Modéré,False,Excellente,Simulation DW
158,7,3,26.5,21.5,16.5,39.9,0.0,5.5,104.8,63.8,3,41.6,Modéré,False,Excellente,Simulation DW
158,8,3,39.0,34.0,29.0,47.9,0.0,4.0,465.5,46.5,5,61.6,Élevé,False,Excellente,Simulation DW
158,9,3,29.9,24.9,19.9,60.5,0.0,0.8,318.0,35.5,5,39.0,Modéré,False,Excellente,Simulation DW
158,10,4,39.0,34.0,29.0,53.5,0.0,8.0,116.1,55.2,9,69.1,Élevé,False,Bonne,Simulation DW
158,11,4,33.0,28.0,23.0,63.3,0.0,5.6,292.5,31.5,7,45.5,Modéré,False,Bonne,Simulation DW
158,12,4,30.1,25.1,20.1,39.9,0.0,1.2,479.6,20.5,3,31.5,Modéré,False,Excellente,Simulation DW
158,13,5,34.2,29.2,24.2,40.8,0.0,1.4,261.1,32.4,6,47.3,Modéré,False,Bonne,Simulation DW
158,14,5,30.7,25.7,20.7,47.6,7.0,15.7,157.0,9.9,6,31.5,Modéré,False,Bonne,Simulation DW
158,15,5,29.1,24.1,19.1,53.8,0.0,13.7,100.6,35.0,8,40.1,Modéré,False,Excellente,Simulation DW
159,1,1,30.9,25.9,20.9,86.7,0.0,0.5,136.2,47.0,6,46.7,Modéré,False,Excellente,Simulation DW
159,2,1,29.3,24.3,19.3,54.0,0.0,10.1,283.6,27.7,14,43.8,Modéré,False,Excellente,Simulation DW
159,3,1,37.2,32.2,27.2,48.0,0.0,3.1,262.3,19.9,3,45.3,Modéré,False,Excellente,Simulation DW
159,4,2,29.2,24.2,19.2,60.9,0.0,5.3,405.3,39.4,8,42.1,Modéré,False,Excellente,Simulation DW
159,5,2,34.6,29.6,24.6,51.1,0.0,3.1,285.6,22.2,7,45.1,Modéré,False,Excellente,Simulation DW
159,6,2,31.2,26.2,21.2,59.6,0.0,8.6,442.9,0.0,7,29.4,Modéré,False,Bonne,Simulation DW
159,7,3,31.6,26.6,21.6,35.4,0.0,0.5,108.2,30.5,9,44.5,Modéré,False,Bonne,Simulation DW
159,8,3,34.9,29.9,24.9,48.9,0.0,19.1,215.8,49.3,4,53.6,Élevé,False,Excellente,Simulation DW
159,9,3,27.4,22.4,17.4,77.5,0.0,5.6,449.8,40.7,5,36.1,Modéré,False,Excellente,Simulation DW
159,10,4,34.6,29.6,24.6,48.0,0.0,4.3,167.8,34.0,13,55.8,Élevé,False,Excellente,Simulation DW
159,11,4,33.2,28.2,23.2,65.5,0.0,9.0,103.4,42.1,8,51.3,Élevé,False,Excellente,Simulation DW
159,12,4,33.4,28.4,23.4,31.7,0.0,6.0,448.4,0.0,9,35.8,Modéré,False,Excellente,Simulation DW
159,13,5,34.6,29.6,24.6,53.2,0.0,0.1,463.6,49.0,9,57.9,Élevé,False,Excellente,Simulation DW
159,14,5,29.4,24.4,19.4,45.2,0.0,1.0,142.0,46.0,8,45.2,Modéré,False,Excellente,Simulation DW
159,15,5,29.4,24.4,19.4,39.1,0.0,9.4,223.8,33.7,6,38.4,Modéré,False,Excellente,Simulation DW
160,1,1,36.4,31.4,26.4,33.0,0.0,45.3,291.9,36.9,9,56.5,Élevé,False,Excellente,Simulation DW
160,2,1,34.9,29.9,24.9,75.9,0.0,12.3,428.9,34.2,8,51.5,Élevé,False,Excellente,Simulation DW
160,3,1,35.4,30.4,25.4,46.1,0.0,0.5,118.0,55.9,5,58.1,Élevé,False,Excellente,Simulation DW
160,4,2,32.6,27.6,22.6,61.9,0.0,9.4,217.8,70.6,8,61.4,Élevé,False,Excellente,Simulation DW
160,5,2,31.5,26.5,21.5,61.2,0.0,6.9,265.8,23.0,9,41.2,Modéré,False,Bonne,Simulation DW
160,6,2,35.5,30.5,25.5,29.5,0.0,1.8,453.7,19.0,4,42.7,Modéré,False,Moyenne,Simulation DW
160,7,3,35.9,30.9,25.9,42.2,6.5,6.9,291.4,50.9,9,61.2,Élevé,False,Bonne,Simulation DW
160,8,3,34.9,29.9,24.9,48.2,0.0,7.6,107.9,42.4,4,50.7,Élevé,False,Excellente,Simulation DW
160,9,3,29.9,24.9,19.9,57.5,0.0,2.8,295.7,49.1,14,53.5,Élevé,False,Excellente,Simulation DW
160,10,4,35.3,30.3,25.3,55.0,0.0,4.4,326.4,38.7,6,52.0,Élevé,False,Excellente,Simulation DW
160,11,4,42.7,37.7,32.7,47.1,0.0,3.2,274.4,23.9,4,53.6,Élevé,True,Bonne,Simulation DW
160,12,4,37.8,32.8,27.8,74.6,0.0,0.7,393.0,20.1,4,47.7,Modéré,False,Excellente,Simulation DW
160,13,5,36.6,31.6,26.6,64.4,0.0,33.1,276.4,22.2,3,45.1,Modéré,False,Excellente,Simulation DW
